"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01"
394613,"Frankfort, IN",772,67042,67119,67308,67624,68124,68776,69538,70326,71115,71812,72406,72825,73435,74050,74772,75393,75823,76130,76217,76397,76525,77053,77559,78284,78755,79319,79703,79974,80144,80203,80363,80379,80592,80432,80598,80802,81337,81844,82378,82854,83270,83604,84062,84478,84791,85069,85381,85722,86012,86263,86568,86939,87266,87615,87918,88325,88774,89382,89805,90155,90400,90683,90924,91120,91419,91731,92023,92211,92384,92498,92642,92814,92976,93177,93359,93566,93677,93791,93877,94054,94202,94386,94577,94763,94971,95096,95227,95324,95513,95680,95887,96075,96294,96531,96745,96969,97157,97377,97613,97871,98149,98469,98810,99067,99353,99610,99950,100282,100655,101029,101401,101794,102024,102181,102238,102370,102468,102528,102559,102559,102582,102680,102828,103000,103198,103452,103725,103911,104007,104075,104142,104272,104442,104558,104567,104477,104509,104520,104551,104609,104784,104942,104989,104927,104751,104566,104437,104402,104264,104077,103915,103798,103618,103509,103401,103281,103057,102758,102406,101964,101579,101103,100616,100128,99837,99539,99376,99226,99226,99138,99106,99054,98928,99053,99197,99288,99052,98805,98568,98371,98081,97941,97744,97590,97450,97244,97135,96987,96957,96880,96839,96831,96853,96852,96854,96875,96924,96920,96739,96667,96606,96637,96504,96372,96309,96252,96243,96218,96259,96295,96382,96456,96612,96745,96925,97060,97238,97452,97697,97976,98266,98633,99022,99321,99596,99892,100198,100472,100650,100824,100992,101188,101349,101491,101589,101852,102034,102196,102333,102590,102913,103206,103466,103710,103918,104130,104456,104720,105061,105526,106091,106630,107010,107442,107893,108357,108860,109396,109855,110322,110784,111114,111423,111811,112439,113078,113755,114497,115294,115876,116553,117137,117856,118571,119341,120056,120667,121277,121885,122466,123016,123744,124432,125213,125888,126626
394414,"Brevard, NC",773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176773,178981,180803,184580,187681,191004,193924,196857,199083,200975,202306,203999,205848,207493,208784,209958,211970,213444,214968,216139,217985,219919,222142,223418,224278,224821,225753,226332,226654,226792,227240,227570,228044,228551,229224,229843,230183,229962,229863,229698,229462,228986,228580,228256,227451,226480,225465,224559,223529,222856,222000,221309,220266,219310,218175,216930,215978,215033,214050,213106,212254,212400,212388,212370,211647,210871,210100,209425,208844,208172,207271,206433,205711,203057,200672,198333,197895,197433,197056,196530,195876,195131,194838,194573,194377,194757,195042,195403,195228,195161,195065,194997,195014,195216,195311,195351,195284,195532,195802,196132,196274,196527,196790,197134,197507,197950,198568,199182,199709,200019,200413,200747,201109,201538,202224,202960,203675,204284,205115,206026,207224,208344,209389,210358,211214,211967,212455,212941,213491,214183,214109,213969,213883,214576,215521,216453,217401,218186,219061,220137,221170,222166,223351,224765,226058,227058,227943,228907,229944,231085,232254,233543,234918,236500,238081,239648,241010,242409,243623,244922,246013,247205,248461,249092,249907,250589,251913,252921,254074,255068,256199,257195,258271,259207,260026,261188,262127,263023,263350
395149,"Taos, NM",774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243813,242374,242362,240773,239979,238494,238040,237208,235868,234157,232244,230311,229773,230275,229969,228932,227603,228048,227488,227645,227773,228995,229370,229981,228630,227096,225162,225364,224918,222935,220415,218235,217558,215374,214220,213225,213139,212832,211951,211304,209984,209651,209744,208156,205621,204774,206056,206299,204630,202402,201598,200361,199770,198569,198354,200538,203766,205580,204901,204844,205653,206240,205116,205316,206098,208307,209217,209271,207742,207507,207599,209215,209589,211254,213499,214801,215815,215947,216816,216858,218268,220332,223565,224108,226971,228304,231181,232128,233555,234564,235797,237167,238440,239159,239850,242007,243848,246452,247851,250784,252997,255514,256414,258260,258791,259333,259089,259300,257888,257529,257254,258770,259231,259744,260806,262219,264072,265226,265551,265614,269099,272008,276062,276581,276794,277591,279670,283196,287923,291799,296868,300844,303683,306275,307667,311393,316203,320471,323793,325495,326274,328207,329837,332443,334380
753902,"Malvern, AR",775,50866,51177,51517,51813,51974,52184,52364,52383,52485,52411,52563,52617,53069,53520,53732,53916,54073,54267,54520,54776,55181,56077,56561,57082,56801,56152,55962,56089,56501,57024,57269,57974,57845,57355,56719,57015,57628,58349,58676,58478,58572,57906,57903,57623,58237,58672,59350,59181,59120,59240,59647,60824,61509,62429,62873,63302,63872,64717,65427,65906,66284,67020,67570,67887,68347,69003,69272,69390,69338,69578,69754,70175,70582,70634,70872,70731,70522,70204,70445,70941,71302,71239,71330,71739,72394,73193,73686,74234,74871,75725,76666,77648,78449,79264,79996,80620,81376,81906,82779,83573,84491,85388,86199,86851,87541,88398,89585,90729,91617,92397,93235,94296,95141,95800,96353,97015,97789,98528,98982,99383,99767,100481,100994,101424,101767,102130,102469,102843,103218,103354,103440,103669,104118,104494,104683,104757,104738,104806,104881,104767,104542,104747,105196,105505,105109,104467,103429,102668,102366,102377,102342,102043,102109,101711,101196,100172,99685,99166,99462,99586,99382,98752,98164,97830,97497,97344,97438,97592,97718,97972,97829,97636,97432,97564,97734,98162,97923,97692,96924,96858,96719,96633,97122,97911,99004,99431,99579,99422,99650,99812,100198,100356,100583,100929,100642,100195,99453,99360,99508,99748,99899,100082,100339,100554,100758,100711,100678,100531,100475,100299,100157,100149,100358,100633,100798,100820,100726,100674,100771,101003,101188,101187,101202,101176,101190,101228,101372,101649,101885,102053,102188,102376,102769,103215,103659,103970,104017,104027,104004,104177,104402,104916,105408,105764,105955,106274,106460,106710,107194,107671,108131,108201,108552,108870,109222,109571,109756,109973,110150,110462,110715,111019,111368,111879,112209,112389,112535,112758,113101,113433,113804,114333,114780,115271,115554,115895,116259,116694,117133,117527,117925,118275,118629,118770,118948,119053
395165,"Troy, AL",776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99986,99973,100115,100788,101653,102720,103647,104771,106086,107658,109132,110566,111648,113257,114872,115968,116662,117061,117910,118474,118690,118476,118614,118871,119663,120093,120730,121451,122410,123226,123605,123846,124316,124895,125168,125434,125713,126026,126191,126326,126370,126957,127386,128280,128609,129023,129302,129379,129521,129594,129969,130339,130902,131041,131389,131660,132293,132605,132892,133301,133956,134385,134961,135211,135604,135777,136184,136455,136671,137103,137652,138214,138612,139250,139686,140404,140967
395196,"Wabash, IN",777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85812,86483,87024,88240,89221,90238,90839,91317,91612,92002,92368,92639,92824,92866,92874,92729,92673,92530,92721,92949,93230,93256,93264,93310,93463,93592,93737,93681,93810,93755,93870,93936,94086,94172,94105,93989,93724,93491,93367,93416,93359,93259,93076,92927,92750,92622,92462,92238,91966,91664,91102,90461,89843,89457,89144,88861,88678,88543,88467,88462,88469,88449,88435,88450,88438,88425,88313,88183,87970,87740,87521,87277,87081,86933,86926,86944,86970,86896,86875,86828,86784,86753,86714,86714,86724,86776,86837,86864,86940,86988,87017,87032,87070,87222,87365,87536,87614,87649,87672,87712,87741,87796,87896,88119,88367,88393,88444,88482,88733,88989,89253,89510,89832,90207,90643,90963,91288,91652,92009,92264,92444,92623,92830,93142,93424,93709,93799,93994,94144,94390,94573,94901,95186,95556,95867,96141,96324,96498,96808,97073,97368,97597,97923,98201,98615,99003,99474,99957,100554,101188,101834,102441,103084,103825,104592,105364,105994,106557,107119,107628,108167,108567,109046,109589,110219,110793,111339,111882,112423,113013,113565,114143,114644,115225,115697,116130,116456,116769
394433,"Cambridge, MD",778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192819,192271,192025,191877,192026,192435,192572,191584,191036,190708,191780,193544,195113,196841,197266,197303,197186,196803,196538,197230,196647,195596,192742,189474,186442,183549,182034,180268,178243,176024,174169,172847,172201,171474,170497,168836,167120,165369,163928,162631,161244,159918,158345,157147,156176,155690,155238,154676,154114,153739,153477,153158,152799,152442,152162,151511,150859,150142,149632,149027,148417,147589,146908,146311,145994,145784,145662,145759,145655,145359,144901,144652,144483,144461,144439,144540,144535,144510,144441,144476,144589,144805,145008,145210,145367,145488,145582,145594,145624,145675,145856,146026,146230,146398,146658,146878,147072,147303,147498,147735,148055,148458,148752,148781,148787,148939,149099,149065,149070,149101,149182,149062,148842,148642,148461,148488,148513,148392,148191,148263,148401,148452,148389,148576,148776,149027,149122,149161,149001,148985,149165,149435,149706,149939,149989,149934,149849,149511,149273,149080,149382,149906,150285,150505,150435,150426,150604,150812,151109,151322,151555,151798,151944,152407,152951,153603,153995,154445,154989,155519,155986,156622,157225,157809,158275,158365,158430,158465
394812,"Macomb, IL",779,46228,46317,46383,46500,46583,46704,46816,46983,47161,47452,47727,48011,48213,48355,48432,48525,48690,48867,48988,49140,49285,49422,49400,49329,49345,49682,50213,50577,50944,51191,51589,51783,51998,51940,52161,52407,52863,53131,53389,53738,53984,54262,54452,54772,55068,55505,55784,56127,56382,56627,56790,56948,57256,57589,57946,58242,58553,58851,59166,59377,59602,59827,60167,60505,60719,60822,60870,61088,61392,61756,62108,62417,62640,62756,62798,62821,62853,63000,63165,63383,63468,63548,63531,63652,63763,63969,64140,64360,64803,65325,65873,66017,66169,66204,66600,66933,67463,67961,68543,69102,69412,69629,69811,70254,70784,71508,72005,72476,72735,73069,73399,73766,74103,74365,74602,74931,75194,75397,75530,75763,75991,76150,76228,76267,76371,76535,76696,76753,76785,76778,76739,76620,76549,76511,76502,76477,76570,76595,76583,76414,76267,76030,75870,75723,75599,75428,75058,74610,73990,73481,73090,72836,72600,72416,72143,71755,71217,70684,70403,70119,69913,69670,69483,69247,68970,68721,68569,68533,68548,68521,68331,68225,68148,68012,67719,67460,67254,67035,66789,66501,66319,66199,66216,66199,66102,66073,66089,66181,66214,66274,66341,66413,66461,66487,66516,66602,66601,66585,66606,66727,66882,67083,67276,67540,67708,67955,68186,68425,68957,69515,70046,70301,70526,70678,70872,71120,71516,71867,72185,72455,72647,72853,73149,73549,74048,74481,74860,75046,75276,75484,75736,75992,76249,76494,76691,76894,77058,77359,77700,78136,78475,78850,79206,79555,79904,80242,80561,80842,81126,81357,81573,81768,81987,82234,82528,82868,83109,83310,83485,83782,84109,84462,84744,85139,85500,85828,85989,86101,86233,86377,86537,86831,87154,87491,87761,87944,88158,88369,88678,88987,89318,89648,89973,90130,90242,90329
395187,"Vernal, UT",780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111933,112651,113863,115680,117674,119124,120700,122275,124209,126336,128479,130680,133075,135421,137273,139538,141961,145272,148310,151347,153797,155874,157898,159625,161251,163305,164993,166378,166774,167145,167474,167743,167876,167927,167869,167809,167185,166325,165697,165084,164637,164048,163640,163028,162311,161501,160479,159700,158823,157682,155928,154109,152576,151069,149745,148680,147943,147385,146815,146281,145999,146146,146527,146779,146634,146347,145755,145222,144604,144159,144076,143714,143261,142647,142447,142333,142131,142127,142260,142320,142276,142295,142326,142446,142669,142654,142602,142630,143251,143906,144695,145607,146698,147807,148852,150024,151247,152615,153905,155214,156343,157436,158419,159341,160153,160832,161501,162183,162948,163762,164543,165242,165870,166504,167149,167804,168495,169228,169975,170657,171176,171800,172561,173517,174467,175391,176278,177087,177949,178803,179657,180462,181328,182150,182843,183643,184524,185517,186527,187666,188840,189903,191085,192408,193840,195112,196319,197077,197711,198342,199372,200470,201547,202607,203458,204140,204403,204839,205403,206482,207263,207872,207869,208067,208144,208549,208750,208935,209181,209418,209537,209375,209403,209464,209716,209685,209671,209364,209210
394749,"Kingsville, TX",781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87299,87898,88588,89599,90309,90816,91330,91989,92493,92970,93184,93376,93514,93612,93581,93731,94231,94739,95172,95329,95583,95790,96200,96680,97208,97689,97760,97867,97908,98397,98814,99192,99501,99783,100116,100234,100251,100113,100211,100321,100441,100173,99948,99708,99726,99664,99668,99624,99638,99577,99507,99319,99094,98929,98648,98487,98217,98136,97978,97903,97801,97757,97700,97609,97531,97442,97420,97385,97342,97213,96970,96735,96602,96559,96520,96466,96461,96561,96736,96793,96786,96763,96941,97181,97354,97459,97589,97953,98307,98646,98811,99014,99277,99664,100100,100494,100862,101272,101740,102149,102622,103126,103781,104449,105194,105886,106537,107148,107747,108395,108954,109532,109992,110494,111049,111746,112488,113200,113782,114361,115063,115796,116449,116995,117678,118369,118912,119238,119417,119674,120113,120733,121401,121960,122851,123766,124603,125129,125779,126555,127321,127964,128508,128979,129361,129807,130189,130579,131096,131861,132656,133072,133529,133963,134675,135331,135803,136340,136599,137025,137038,136916,137301,137337,137613,137320,137711,137999,138449,138728,139188,139521,140121,140772,141001,141673,142165,143155,143527
394815,"Madison, IN",782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107723,107602,107488,107095,106795,106438,106268,105913,105693,105475,105412,105367,105254,105003,104596,104430,104171,104034,103570,103375,103109,102864,102449,101894,101355,100986,100787,100640,100402,100141,100010,99831,99401,98949,98476,98210,98124,98036,97963,97641,97459,97172,96886,96658,96663,96702,96756,96843,96825,96711,96584,96613,96734,96847,97066,97193,97408,97532,97651,97671,97774,97980,98201,98352,98469,98848,99086,99373,99371,99445,99590,99794,99979,100329,100750,101215,101895,102133,102757,102844,103320,103660,104197,104756,105068,104973,104783,104910,104451,104691,104545,105342,105703,105998,106146,106152,106665,107461,108360,108994,109860,110384,110958,111375,111991,112913,113635,114387,114696,115023,115255,115552,116176,116935,117844,118407,118966,119604,120526,121512,122658,123627,124709,125595,126504,127296,127981,128672,129410,130049,130663,131268,131999,132726,133427,134208,134740,135315,135861,136557,137153,137680,138088,138423,138611
394886,"Mount Pleasant, TX",783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103407,104585,104779,105983,106299,107059,107403,108159,109176,110273,111451,112321,112952,112837,113331,113461,114668,115251,116395,116893,117092,117323,117343,117450,117611,117846,118346,118487,118786,118916,119197,119413,119334,118693,118073,117938,118344,118675,118866,119439,119928,120223,119725,119148,118533,118296,118036,117769,117105,116399,115707,114722,113776,112952,112739,112582,112551,112532,112683,112561,112366,112191,112005,111787,111441,111133,110907,110700,110447,110088,109724,109441,109265,109197,109082,109130,109120,109155,109132,109096,109120,109094,109139,109426,109808,110036,110267,110491,111041,111435,111673,112125,112587,113335,113859,114345,114744,115382,116151,116871,117298,117786,118499,119424,120388,121150,121673,121871,122103,122361,122639,122957,123330,123869,124305,124299,124233,124262,124779,125605,126539,127246,127702,128135,128808,129498,129965,130334,130861,131381,131848,132244,132479,132886,133442,134154,134560,134912,135509,136463,137138,137731,138279,138793,139508,140025,140711,141066,141777,142371,143170,143774,144415,145041,145531,146148,146504,146852,147198,147619,148005,148235,148553,149017,149673,150286,150922,151488,152181,152938,153576,154291,154918,155744,156361,156894
394962,"Paris, TN",784,65860,66196,66417,66742,66904,67063,67152,67330,67546,67872,68253,68602,68952,69292,69743,70154,70529,70860,71100,71406,71723,72126,72296,72307,72251,72293,72466,72404,72896,73329,74097,74410,74608,74274,73970,73791,73962,74219,74320,74504,74313,74363,74221,74269,74212,74380,74696,74970,75264,75410,75662,75894,76123,76245,76388,76682,76973,77437,77599,77911,77879,77971,78006,78106,78319,78450,78633,78650,78773,78750,78827,78784,78797,79032,79251,79558,79612,79810,79793,79744,79665,79632,79695,79711,79865,80208,80509,80719,80640,80481,80416,80421,80511,80612,80834,81042,81283,80501,79725,78866,78801,78803,78817,79069,79233,79592,79715,79981,80104,80737,81322,82018,82481,82817,83377,83724,84060,84033,83834,83861,83890,84244,84578,84882,85151,85500,85750,85789,85940,86010,86728,86969,87504,87589,87912,88202,88534,88870,89091,89514,89828,90470,90620,90875,90740,90769,90729,90788,90736,90588,90402,90246,90043,89771,89489,89254,89006,88691,88182,87561,86893,86375,86050,85795,85611,85356,85201,85089,85080,85119,85240,85365,85440,85351,85114,84771,84420,84094,83796,83445,83179,82907,82723,82595,82601,82684,82704,82696,82685,82749,82810,82904,82972,83077,83164,83238,83274,83302,83388,83534,83687,83816,83944,84096,84279,84464,84600,84755,84953,85208,85523,85884,86265,86525,86799,87095,87487,87893,88321,88744,89150,89555,89950,90265,90622,91215,91843,92385,92634,92871,93165,93523,93896,94284,94693,95192,95657,96055,96396,96843,97439,98095,98703,99254,99779,100265,100786,101251,101696,102114,102564,103017,103542,104060,104620,105168,105769,106361,106927,107499,108083,108638,109181,109730,110289,110786,111309,111854,112394,112916,113375,113777,114158,114507,114898,115237,115533,115859,116151,116440,116706,116994,117328,117701,118079,118495
394491,"Columbus, NE",785,68063,68381,68467,68838,68926,69246,69289,69621,69846,70263,70804,71448,71944,72273,72662,72558,72774,72658,72972,72825,72893,72787,72538,71909,71454,70988,71036,71254,71667,72043,72405,72809,73125,73199,73328,73485,73865,74318,74682,75015,75168,75401,75496,75701,75838,76181,76533,77086,77506,77973,78180,78385,78534,78761,79017,79258,79522,79838,80122,80390,80548,80722,80961,81232,81488,81701,81917,82159,82397,82601,82807,82944,83115,83260,83441,83658,83859,84062,84189,84349,84493,84672,84798,84953,85134,85343,85535,85675,85971,86321,86787,87101,87427,87690,88041,88378,88718,89094,89503,89941,90298,90605,90915,91231,91535,91836,92139,92485,92822,93139,93423,93730,93845,93930,93859,93936,94018,94114,94120,94163,94232,94419,94562,94707,94825,94940,95123,95336,95550,95754,95564,95502,95504,95723,95841,95835,95864,95820,95731,95873,96073,96298,97475,98333,99301,99209,99356,99529,100072,100889,101484,101278,100907,100420,100055,99882,99848,100760,101174,101731,101910,102376,103482,105213,107209,109713,111268,112752,113273,113451,114481,115516,116881,117221,117248,117135,116889,116196,115754,115246,115330,115392,115388,115569,115812,116456,116837,116921,116875,116797,117081,117369,117635,117950,118126,117831,117409,116926,116914,117481,118562,119976,120859,121409,122175,122807,124225,125063,126485,127655,129056,129718,129947,130236,130787,132040,133101,134817,134453,135627,135512,136672,137060,138276,139345,139862,140467,141071,141709,141719,142438,142584,143334,143594,144001,144209,144618,145258,145871,146308,146746,147405,148490,149563,150508,151066,151810,152584,153421,154312,155249,156078,157063,158014,158986,159607,160332,161209,162239,163186,164013,164779,165382,166068,166712,167448,168173,168946,169693,170412,171005,172026,173098,174378,175387,176421,177418,178298,178992,179801,180521,181235,181854,182109,182285,182218
394419,"Brookings, SD",786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139086,139348,139446,139764,140033,140314,140477,140560,140793,141092,141321,141484,141550,141562,141460,141311,141140,141005,140866,140806,140562,140191,139884,139590,139505,139407,139673,139932,140302,140413,140689,140795,140816,140825,140830,140907,140813,140629,140411,140161,139761,139565,139386,139558,139706,139909,140142,140408,140692,141002,141225,141446,141733,141997,142371,142728,143170,143587,143942,144371,144882,145440,145965,146417,146860,147215,147550,147796,148103,148449,148789,149108,149257,149431,149712,150139,150608,151046,151506,151950,152391,152778,153294,153769,154411,155035,155700,156360,157012,157716,158262,158837,159363,159983,160564,161143,161753,162384,162953,163475,163952,164567,165336,166162,166995,167767,168493,169343,170227,171134,171896,172703,173388,174041,174574,175134,175627,175992,176590,177051,177476,177645,178090,178679,179648,180442,181084,181513,182035,182811,182962,183257,183272,183822,184075,184315,184356,184556,184952,185532,186118,186626,187552,188460,189657
394740,"Kennett, MO",787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71388,71989,72668,73550,74166,74477,74819,75436,75924,76385,76553,76590,76722,76740,76633,76650,76675,76945,77226,77043,76865,76425,76326,76360,76278,76074,75520,75289,75429,75535,75260,74837,74573,74553,74417,74300,73983,73697,73401,73051,72657,72529,72586,72800,72753,72728,72718,72395,72185,71654,71342,70742,70376,69987,69673,69357,69104,68677,68378,68150,68028,67984,67803,67770,67503,67241,67000,66798,66649,66608,66496,66581,66492,66509,66496,66691,66971,67245,67285,67177,67068,66998,66995,66948,67096,67216,67418,67459,67528,67539,67605,67741,67831,68016,68148,68269,68252,68286,68337,68318,68325,68371,68556,68781,69000,69161,69323,69526,69760,69976,70122,70390,70614,70855,71025,71150,71328,71425,71658,71941,72273,72565,72935,73296,73679,73998,74353,74685,75033,75373,75502,75520,75620,75940,76263,76552,76844,77180,77528,77930,78353,78784,79262,79729,80164,80429,80666,80929,81266,81682,82105,82611,83087,83797,84357,85033,85308,85662,85974,86467,86742,86814,86889,87254,87726,88013,88268,88472,88923,89326,89731,89943,90241,90609,90932,90941,90845,90734
394376,"Beeville, TX",788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89494,89635,89655,89775,89981,90213,90309,90386,90480,91012,91351,91649,91781,91873,92071,92084,92083,91952,91933,91800,91776,91111,90702,90322,90368,90426,90410,90487,90306,90241,90188,90315,90139,89986,89811,89703,89279,88804,88493,88444,88498,88502,88634,88788,89078,89412,89805,90120,90461,90875,91249,91473,91759,92106,92392,92557,92833,93424,94010,94568,94946,95306,95711,96395,97086,97721,98305,99067,99947,100707,101392,102123,102955,103911,104687,105392,106154,106966,107733,108306,108890,109533,110326,111016,111952,112732,113648,114225,114848,115653,116604,117597,118313,118967,119581,120171,120712,121356,122330,123341,124206,124980,125882,127000,128001,128859,129690,130919,131766,132515,132908,133676,134268,135090,135669,136423,137062,138164,138997,139653,140895,142251,143147,143465,144156,144233,144273,143531,143810,143695,143981,144357,144469,144668,145052,145741,146267,147146,148130,149577,150362,151285,152090,152883,153738
